Hs (m),log10(Hs),a (true),a (pred),log10(a_true),log10(a_pred),a / Hs^6
1.695984e+00,2.294216e-01,2.049788e-06,2.096775e-06,-5.688291e+00,-5.678448e+00,8.810935e-08
1.273664e+00,1.050547e-01,3.677117e-07,3.795679e-07,-6.434493e+00,-6.420711e+00,8.891217e-08
5.085641e+00,7.063457e-01,1.490230e-03,1.472279e-03,-2.826747e+00,-2.832010e+00,8.509735e-08
4.119297e+00,6.148230e-01,4.208406e-04,4.185557e-04,-3.375882e+00,-3.378247e+00,8.566726e-08
1.602834e+00,2.048887e-01,1.460532e-06,1.496687e-06,-5.835489e+00,-5.824869e+00,8.826709e-08
2.927988e+00,4.665693e-01,5.427437e-05,5.456656e-05,-4.265405e+00,-4.263073e+00,8.659858e-08
4.054905e+00,6.079807e-01,3.828806e-04,3.809918e-04,-3.416937e+00,-3.419084e+00,8.571002e-08
5.370359e+00,7.300033e-01,2.066327e-03,2.037919e-03,-2.684801e+00,-2.690813e+00,8.495072e-08
5.143545e+00,7.112626e-01,1.594977e-03,1.575202e-03,-2.797246e+00,-2.802664e+00,8.506694e-08
2.393232e+00,3.789849e-01,1.618409e-05,1.637549e-05,-4.790912e+00,-4.785806e+00,8.715356e-08
5.669375e+00,7.535352e-01,2.860160e-03,2.816000e-03,-2.543610e+00,-2.550367e+00,8.480502e-08
1.168068e+00,6.746814e-02,2.187702e-07,2.264438e-07,-6.660012e+00,-6.645040e+00,8.915620e-08
1.096638e+00,4.006337e-02,1.498165e-07,1.553818e-07,-6.824440e+00,-6.808600e+00,8.933463e-08
5.475589e+00,7.384308e-01,2.321476e-03,2.288151e-03,-2.634236e+00,-2.640515e+00,8.489845e-08
4.187788e+00,6.219847e-01,4.646084e-04,4.618449e-04,-3.332913e+00,-3.335504e+00,8.562259e-08
1.056768e+00,2.397973e-02,1.199659e-07,1.245683e-07,-6.920942e+00,-6.904593e+00,8.943945e-08
4.545302e+00,6.575628e-01,7.595496e-04,7.530749e-04,-3.119444e+00,-3.123162e+00,8.540072e-08
2.854705e+00,4.555613e-01,4.661725e-05,4.690585e-05,-4.331453e+00,-4.328773e+00,8.666814e-08
4.443158e+00,6.476918e-01,6.627196e-04,6.575439e-04,-3.178670e+00,-3.182075e+00,8.546221e-08
2.207684e+00,3.439370e-01,9.972425e-06,1.011619e-05,-5.001199e+00,-4.994983e+00,8.737658e-08
3.482306e+00,5.418669e-01,1.535963e-04,1.535774e-04,-3.813619e+00,-3.813673e+00,8.612432e-08
4.455279e+00,6.488749e-01,6.736413e-04,6.683220e-04,-3.171571e+00,-3.175014e+00,8.545479e-08
1.772461e+00,2.485767e-01,2.670789e-06,2.728195e-06,-5.573360e+00,-5.564125e+00,8.798633e-08
2.123024e+00,3.269550e-01,7.886944e-06,8.010556e-06,-5.103091e+00,-5.096337e+00,8.748488e-08
4.227362e+00,6.260694e-01,4.915815e-04,4.885122e-04,-3.308404e+00,-3.311125e+00,8.559709e-08
2.352796e+00,3.715843e-01,1.461118e-05,1.479195e-05,-4.835315e+00,-4.829975e+00,8.720058e-08
3.163834e+00,5.002137e-01,8.638969e-05,8.664189e-05,-4.063538e+00,-4.062272e+00,8.638643e-08
4.332315e+00,6.367201e-01,5.695077e-04,5.655120e-04,-3.244500e+00,-3.247558e+00,8.553058e-08
3.586345e+00,5.546521e-01,1.832702e-04,1.830769e-04,-3.736908e+00,-3.737366e+00,8.604409e-08
3.732886e+00,5.720447e-01,2.330491e-04,2.325081e-04,-3.632553e+00,-3.633562e+00,8.593499e-08
5.486079e+00,7.392620e-01,2.348289e-03,2.314441e-03,-2.629248e+00,-2.635554e+00,8.489341e-08
4.817579e+00,6.828288e-01,1.076843e-03,1.065698e-03,-2.967848e+00,-2.972366e+00,8.524343e-08
4.810873e+00,6.822239e-01,1.067880e-03,1.056875e-03,-2.971478e+00,-2.975976e+00,8.524721e-08
5.148709e+00,7.116984e-01,1.604610e-03,1.584663e-03,-2.794631e+00,-2.800063e+00,8.506421e-08
3.399694e+00,5.314398e-01,1.329898e-04,1.330746e-04,-3.876182e+00,-3.875905e+00,8.618985e-08
4.508691e+00,6.540505e-01,7.235729e-04,7.175889e-04,-3.140518e+00,-3.144124e+00,8.542258e-08
1.435464e+00,1.569922e-01,7.535861e-07,7.749431e-07,-6.122867e+00,-6.110730e+00,8.857607e-08
4.643281e+00,6.668250e-01,8.632356e-04,8.552989e-04,-3.063871e+00,-3.067882e+00,8.534300e-08
3.094849e+00,4.906394e-01,7.568606e-05,7.596004e-05,-4.120984e+00,-4.119415e+00,8.644673e-08
3.467733e+00,5.400456e-01,1.497798e-04,1.497812e-04,-3.824547e+00,-3.824543e+00,8.613573e-08
4.469748e+00,6.502830e-01,6.868748e-04,6.813813e-04,-3.163122e+00,-3.166610e+00,8.544605e-08
3.369049e+00,5.275074e-01,1.259573e-04,1.260738e-04,-3.899777e+00,-3.899375e+00,8.621459e-08
1.464953e+00,1.658237e-01,8.513770e-07,8.749413e-07,-6.069878e+00,-6.058021e+00,8.851899e-08
